"measurementLabel" "measurementCode" "subjectID" "activityLabel" "activityCode" "meanMeasurementBySubjectByActivity"
"tBodyAcc-mean()-Z" 3 2 "WALKING_UPSTAIRS" 2 -0.153
"tBodyAcc-mean()-Z" 3 2 "WALKING_DOWNSTAIRS" 3 -0.117
"tBodyAcc-mean()-Z" 3 2 "SITTING" 4 -0.109
"tBodyAcc-mean()-Z" 3 2 "STANDING" 5 -0.106
"tBodyAcc-mean()-Z" 3 2 "LAYING" 6 -0.107
"tBodyAcc-mean()-Z" 3 3 "WALKING" 1 -0.113
"tBodyAcc-mean()-Z" 3 3 "WALKING_UPSTAIRS" 2 -0.11
"tBodyAcc-mean()-Z" 3 3 "WALKING_DOWNSTAIRS" 3 -0.116
"tBodyAcc-mean()-Z" 3 3 "SITTING" 4 -0.0984
"tBodyAcc-mean()-Z" 3 3 "STANDING" 5 -0.102
"tBodyAcc-mean()-Z" 3 3 "LAYING" 6 -0.101
"tBodyAcc-mean()-Z" 3 4 "WALKING" 1 -0.111
"tBodyAcc-mean()-Z" 3 4 "WALKING_UPSTAIRS" 2 -0.114
"tBodyAcc-mean()-Z" 3 4 "WALKING_DOWNSTAIRS" 3 -0.107
"tBodyAcc-mean()-Z" 3 4 "SITTING" 4 -0.106
"tBodyAcc-mean()-Z" 3 4 "STANDING" 5 -0.0962
"tBodyAcc-mean()-Z" 3 4 "LAYING" 6 -0.111
"tBodyAcc-mean()-Z" 3 5 "WALKING" 1 -0.108
"tBodyAcc-mean()-Z" 3 5 "WALKING_UPSTAIRS" 2 -0.107
"tBodyAcc-mean()-Z" 3 5 "WALKING_DOWNSTAIRS" 3 -0.1
"tBodyAcc-mean()-Z" 3 5 "SITTING" 4 -0.109
"tBodyAcc-mean()-Z" 3 5 "STANDING" 5 -0.102
"tBodyAcc-mean()-Z" 3 5 "LAYING" 6 -0.108
"tBodyAcc-mean()-Z" 3 6 "WALKING" 1 -0.11
"tBodyAcc-mean()-Z" 3 6 "WALKING_UPSTAIRS" 2 -0.122
"tBodyAcc-mean()-Z" 3 6 "WALKING_DOWNSTAIRS" 3 -0.107
"tBodyAcc-mean()-Z" 3 6 "SITTING" 4 -0.11
"tBodyAcc-mean()-Z" 3 6 "STANDING" 5 -0.112
"tBodyAcc-mean()-Z" 3 6 "LAYING" 6 -0.133
"tBodyAcc-mean()-Z" 3 7 "WALKING" 1 -0.111
"tBodyAcc-mean()-Z" 3 7 "WALKING_UPSTAIRS" 2 -0.144
"tBodyAcc-mean()-Z" 3 7 "WALKING_DOWNSTAIRS" 3 -0.0969
"tBodyAcc-mean()-Z" 3 7 "SITTING" 4 -0.122
"tBodyAcc-mean()-Z" 3 7 "STANDING" 5 -0.0998
"tBodyAcc-mean()-Z" 3 7 "LAYING" 6 -0.101
"tBodyAcc-mean()-Z" 3 8 "WALKING" 1 -0.107
"tBodyAcc-mean()-Z" 3 8 "WALKING_UPSTAIRS" 2 -0.115
"tBodyAcc-mean()-Z" 3 8 "WALKING_DOWNSTAIRS" 3 -0.108
"tBodyAcc-mean()-Z" 3 8 "SITTING" 4 -0.104
"tBodyAcc-mean()-Z" 3 8 "STANDING" 5 -0.106
"tBodyAcc-mean()-Z" 3 8 "LAYING" 6 -0.102
"tBodyAcc-mean()-Z" 3 9 "WALKING" 1 -0.111
"tBodyAcc-mean()-Z" 3 9 "WALKING_UPSTAIRS" 2 -0.125
"tBodyAcc-mean()-Z" 3 9 "WALKING_DOWNSTAIRS" 3 -0.091
"tBodyAcc-mean()-Z" 3 9 "SITTING" 4 -0.0754
"tBodyAcc-mean()-Z" 3 9 "STANDING" 5 -0.0953
"tBodyAcc-mean()-Z" 3 9 "LAYING" 6 -0.108
"tBodyAcc-mean()-Z" 3 10 "WALKING" 1 -0.109
"tBodyAcc-mean()-Z" 3 10 "WALKING_UPSTAIRS" 2 -0.118
"tBodyAcc-mean()-Z" 3 10 "WALKING_DOWNSTAIRS" 3 -0.111
"tBodyAcc-mean()-Z" 3 10 "SITTING" 4 -0.104
"tBodyAcc-mean()-Z" 3 10 "STANDING" 5 -0.108
"tBodyAcc-mean()-Z" 3 10 "LAYING" 6 -0.117
"tBodyAcc-mean()-Z" 3 11 "WALKING" 1 -0.106
"tBodyAcc-mean()-Z" 3 11 "WALKING_UPSTAIRS" 2 -0.107
"tBodyAcc-mean()-Z" 3 11 "WALKING_DOWNSTAIRS" 3 -0.111
"tBodyAcc-mean()-Z" 3 11 "SITTING" 4 -0.113
"tBodyAcc-mean()-Z" 3 11 "STANDING" 5 -0.109
"tBodyAcc-mean()-Z" 3 11 "LAYING" 6 -0.109
"tBodyAcc-mean()-Z" 3 12 "WALKING" 1 -0.103
"tBodyAcc-mean()-Z" 3 12 "WALKING_UPSTAIRS" 2 -0.107
"tBodyAcc-mean()-Z" 3 12 "WALKING_DOWNSTAIRS" 3 -0.11
"tBodyAcc-mean()-Z" 3 12 "SITTING" 4 -0.106
"tBodyAcc-mean()-Z" 3 12 "STANDING" 5 -0.106
"tBodyAcc-mean()-Z" 3 12 "LAYING" 6 -0.108
"tBodyAcc-mean()-Z" 3 13 "WALKING" 1 -0.111
"tBodyAcc-mean()-Z" 3 13 "WALKING_UPSTAIRS" 2 -0.126
"tBodyAcc-mean()-Z" 3 13 "WALKING_DOWNSTAIRS" 3 -0.102
"tBodyAcc-mean()-Z" 3 13 "SITTING" 4 -0.0972
"tBodyAcc-mean()-Z" 3 13 "STANDING" 5 -0.112
"tBodyAcc-mean()-Z" 3 13 "LAYING" 6 -0.104
"tBodyAcc-mean()-Z" 3 14 "WALKING" 1 -0.107
"tBodyAcc-mean()-Z" 3 14 "WALKING_UPSTAIRS" 2 -0.112
"tBodyAcc-mean()-Z" 3 14 "WALKING_DOWNSTAIRS" 3 -0.0928
"tBodyAcc-mean()-Z" 3 14 "SITTING" 4 -0.1
"tBodyAcc-mean()-Z" 3 14 "STANDING" 5 -0.104
"tBodyAcc-mean()-Z" 3 14 "LAYING" 6 -0.0868
"tBodyAcc-mean()-Z" 3 15 "WALKING" 1 -0.108
"tBodyAcc-mean()-Z" 3 15 "WALKING_UPSTAIRS" 2 -0.117
"tBodyAcc-mean()-Z" 3 15 "WALKING_DOWNSTAIRS" 3 -0.111
"tBodyAcc-mean()-Z" 3 15 "SITTING" 4 -0.114
"tBodyAcc-mean()-Z" 3 15 "STANDING" 5 -0.106
"tBodyAcc-mean()-Z" 3 15 "LAYING" 6 -0.119
"tBodyAcc-mean()-Z" 3 16 "WALKING" 1 -0.109
"tBodyAcc-mean()-Z" 3 16 "WALKING_UPSTAIRS" 2 -0.124
"tBodyAcc-mean()-Z" 3 16 "WALKING_DOWNSTAIRS" 3 -0.12
"tBodyAcc-mean()-Z" 3 16 "SITTING" 4 -0.0891
"tBodyAcc-mean()-Z" 3 16 "STANDING" 5 -0.104
"tBodyAcc-mean()-Z" 3 16 "LAYING" 6 -0.107
"tBodyAcc-mean()-Z" 3 17 "WALKING" 1 -0.11
"tBodyAcc-mean()-Z" 3 17 "WALKING_UPSTAIRS" 2 -0.121
"tBodyAcc-mean()-Z" 3 17 "WALKING_DOWNSTAIRS" 3 -0.0892
"tBodyAcc-mean()-Z" 3 17 "SITTING" 4 -0.114
"tBodyAcc-mean()-Z" 3 17 "STANDING" 5 -0.111
"tBodyAcc-mean()-Z" 3 17 "LAYING" 6 -0.107
"tBodyAcc-mean()-Z" 3 18 "WALKING" 1 -0.104
"tBodyAcc-mean()-Z" 3 18 "WALKING_UPSTAIRS" 2 -0.113
"tBodyAcc-mean()-Z" 3 18 "WALKING_DOWNSTAIRS" 3 -0.103
"tBodyAcc-mean()-Z" 3 18 "SITTING" 4 -0.112
"tBodyAcc-mean()-Z" 3 18 "STANDING" 5 -0.108
"tBodyAcc-mean()-Z" 3 18 "LAYING" 6 -0.108
"tBodyAcc-mean()-Z" 3 19 "WALKING" 1 -0.123
"tBodyAcc-mean()-Z" 3 19 "WALKING_UPSTAIRS" 2 -0.151
"tBodyAcc-mean()-Z" 3 19 "WALKING_DOWNSTAIRS" 3 -0.134
"tBodyAcc-mean()-Z" 3 19 "SITTING" 4 -0.109
"tBodyAcc-mean()-Z" 3 19 "STANDING" 5 -0.109
"tBodyAcc-mean()-Z" 3 19 "LAYING" 6 -0.109
"tBodyAcc-mean()-Z" 3 20 "WALKING" 1 -0.114
"tBodyAcc-mean()-Z" 3 20 "WALKING_UPSTAIRS" 2 -0.121
"tBodyAcc-mean()-Z" 3 20 "WALKING_DOWNSTAIRS" 3 -0.105
"tBodyAcc-mean()-Z" 3 20 "SITTING" 4 -0.108
"tBodyAcc-mean()-Z" 3 20 "STANDING" 5 -0.1
"tBodyAcc-mean()-Z" 3 20 "LAYING" 6 -0.104
"tBodyAcc-mean()-Z" 3 21 "WALKING" 1 -0.104
"tBodyAcc-mean()-Z" 3 21 "WALKING_UPSTAIRS" 2 -0.125
"tBodyAcc-mean()-Z" 3 21 "WALKING_DOWNSTAIRS" 3 -0.0982
"tBodyAcc-mean()-Z" 3 21 "SITTING" 4 -0.112
"tBodyAcc-mean()-Z" 3 21 "STANDING" 5 -0.11
"tBodyAcc-mean()-Z" 3 21 "LAYING" 6 -0.103
"tBodyAcc-mean()-Z" 3 22 "WALKING" 1 -0.107
"tBodyAcc-mean()-Z" 3 22 "WALKING_UPSTAIRS" 2 -0.118
"tBodyAcc-mean()-Z" 3 22 "WALKING_DOWNSTAIRS" 3 -0.107
"tBodyAcc-mean()-Z" 3 22 "SITTING" 4 -0.106
"tBodyAcc-mean()-Z" 3 22 "STANDING" 5 -0.105
"tBodyAcc-mean()-Z" 3 22 "LAYING" 6 -0.111
"tBodyAcc-mean()-Z" 3 23 "WALKING" 1 -0.113
"tBodyAcc-mean()-Z" 3 23 "WALKING_UPSTAIRS" 2 -0.127
"tBodyAcc-mean()-Z" 3 23 "WALKING_DOWNSTAIRS" 3 -0.0988
"tBodyAcc-mean()-Z" 3 23 "SITTING" 4 -0.104
"tBodyAcc-mean()-Z" 3 23 "STANDING" 5 -0.111
"tBodyAcc-mean()-Z" 3 23 "LAYING" 6 -0.104
"tBodyAcc-mean()-Z" 3 24 "WALKING" 1 -0.111
"tBodyAcc-mean()-Z" 3 24 "WALKING_UPSTAIRS" 2 -0.114
"tBodyAcc-mean()-Z" 3 24 "WALKING_DOWNSTAIRS" 3 -0.105
"tBodyAcc-mean()-Z" 3 24 "SITTING" 4 -0.103
"tBodyAcc-mean()-Z" 3 24 "STANDING" 5 -0.108
"tBodyAcc-mean()-Z" 3 24 "LAYING" 6 -0.107
"tBodyAcc-mean()-Z" 3 25 "WALKING" 1 -0.109
"tBodyAcc-mean()-Z" 3 25 "WALKING_UPSTAIRS" 2 -0.126
"tBodyAcc-mean()-Z" 3 25 "WALKING_DOWNSTAIRS" 3 -0.107
"tBodyAcc-mean()-Z" 3 25 "SITTING" 4 -0.109
"tBodyAcc-mean()-Z" 3 25 "STANDING" 5 -0.107
"tBodyAcc-mean()-Z" 3 25 "LAYING" 6 -0.1
"tBodyAcc-mean()-Z" 3 26 "WALKING" 1 -0.109
"tBodyAcc-mean()-Z" 3 26 "WALKING_UPSTAIRS" 2 -0.122
"tBodyAcc-mean()-Z" 3 26 "WALKING_DOWNSTAIRS" 3 -0.106
"tBodyAcc-mean()-Z" 3 26 "SITTING" 4 -0.0974
"tBodyAcc-mean()-Z" 3 26 "STANDING" 5 -0.11
"tBodyAcc-mean()-Z" 3 26 "LAYING" 6 -0.105
"tBodyAcc-mean()-Z" 3 27 "WALKING" 1 -0.113
"tBodyAcc-mean()-Z" 3 27 "WALKING_UPSTAIRS" 2 -0.124
"tBodyAcc-mean()-Z" 3 27 "WALKING_DOWNSTAIRS" 3 -0.113
"tBodyAcc-mean()-Z" 3 27 "SITTING" 4 -0.106
"tBodyAcc-mean()-Z" 3 27 "STANDING" 5 -0.108
"tBodyAcc-mean()-Z" 3 27 "LAYING" 6 -0.108
"tBodyAcc-mean()-Z" 3 28 "WALKING" 1 -0.104
"tBodyAcc-mean()-Z" 3 28 "WALKING_UPSTAIRS" 2 -0.122
"tBodyAcc-mean()-Z" 3 28 "WALKING_DOWNSTAIRS" 3 -0.109
"tBodyAcc-mean()-Z" 3 28 "SITTING" 4 -0.112
"tBodyAcc-mean()-Z" 3 28 "STANDING" 5 -0.107
"tBodyAcc-mean()-Z" 3 28 "LAYING" 6 -0.108
"tBodyAcc-mean()-Z" 3 29 "WALKING" 1 -0.107
"tBodyAcc-mean()-Z" 3 29 "WALKING_UPSTAIRS" 2 -0.118
"tBodyAcc-mean()-Z" 3 29 "WALKING_DOWNSTAIRS" 3 -0.0981
"tBodyAcc-mean()-Z" 3 29 "SITTING" 4 -0.11
"tBodyAcc-mean()-Z" 3 29 "STANDING" 5 -0.109
"tBodyAcc-mean()-Z" 3 29 "LAYING" 6 -0.109
"tBodyAcc-mean()-Z" 3 30 "WALKING" 1 -0.0986
"tBodyAcc-mean()-Z" 3 30 "WALKING_UPSTAIRS" 2 -0.125
"tBodyAcc-mean()-Z" 3 30 "WALKING_DOWNSTAIRS" 3 -0.1
"tBodyAcc-mean()-Z" 3 30 "SITTING" 4 -0.0995
"tBodyAcc-mean()-Z" 3 30 "STANDING" 5 -0.109
"tBodyAcc-mean()-Z" 3 30 "LAYING" 6 -0.104
"tBodyAcc-std()-X" 4 1 "WALKING" 1 -0.284
"tBodyAcc-std()-X" 4 1 "WALKING_UPSTAIRS" 2 -0.355
"tBodyAcc-std()-X" 4 1 "WALKING_DOWNSTAIRS" 3 0.03
"tBodyAcc-std()-X" 4 1 "SITTING" 4 -0.977
"tBodyAcc-std()-X" 4 1 "STANDING" 5 -0.996
"tBodyAcc-std()-X" 4 1 "LAYING" 6 -0.928
"tBodyAcc-std()-X" 4 2 "WALKING" 1 -0.424
"tBodyAcc-std()-X" 4 2 "WALKING_UPSTAIRS" 2 -0.304
"tBodyAcc-std()-X" 4 2 "WALKING_DOWNSTAIRS" 3 0.0464
"tBodyAcc-std()-X" 4 2 "SITTING" 4 -0.987
"tBodyAcc-std()-X" 4 2 "STANDING" 5 -0.987
"tBodyAcc-std()-X" 4 2 "LAYING" 6 -0.974
"tBodyAcc-std()-X" 4 3 "WALKING" 1 -0.36
"tBodyAcc-std()-X" 4 3 "WALKING_UPSTAIRS" 2 -0.313
"tBodyAcc-std()-X" 4 3 "WALKING_DOWNSTAIRS" 3 -0.0574
"tBodyAcc-std()-X" 4 3 "SITTING" 4 -0.971
"tBodyAcc-std()-X" 4 3 "STANDING" 5 -0.967
"tBodyAcc-std()-X" 4 3 "LAYING" 6 -0.983
"tBodyAcc-std()-X" 4 4 "WALKING" 1 -0.441
"tBodyAcc-std()-X" 4 4 "WALKING_UPSTAIRS" 2 -0.205
"tBodyAcc-std()-X" 4 4 "WALKING_DOWNSTAIRS" 3 0.0112
"tBodyAcc-std()-X" 4 4 "SITTING" 4 -0.98
"tBodyAcc-std()-X" 4 4 "STANDING" 5 -0.977
"tBodyAcc-std()-X" 4 4 "LAYING" 6 -0.954
"tBodyAcc-std()-X" 4 5 "WALKING" 1 -0.294
"tBodyAcc-std()-X" 4 5 "WALKING_UPSTAIRS" 2 -0.0457
"tBodyAcc-std()-X" 4 5 "WALKING_DOWNSTAIRS" 3 0.275
"tBodyAcc-std()-X" 4 5 "SITTING" 4 -0.981
"tBodyAcc-std()-X" 4 5 "STANDING" 5 -0.969
"tBodyAcc-std()-X" 4 5 "LAYING" 6 -0.966
"tBodyAcc-std()-X" 4 6 "WALKING" 1 -0.297
"tBodyAcc-std()-X" 4 6 "WALKING_UPSTAIRS" 2 -0.0501
"tBodyAcc-std()-X" 4 6 "WALKING_DOWNSTAIRS" 3 0.384
"tBodyAcc-std()-X" 4 6 "SITTING" 4 -0.98
"tBodyAcc-std()-X" 4 6 "STANDING" 5 -0.982
"tBodyAcc-std()-X" 4 6 "LAYING" 6 -0.934
"tBodyAcc-std()-X" 4 7 "WALKING" 1 -0.327
"tBodyAcc-std()-X" 4 7 "WALKING_UPSTAIRS" 2 -0.295
"tBodyAcc-std()-X" 4 7 "WALKING_DOWNSTAIRS" 3 0.0661
"tBodyAcc-std()-X" 4 7 "SITTING" 4 -0.973
"tBodyAcc-std()-X" 4 7 "STANDING" 5 -0.979
"tBodyAcc-std()-X" 4 7 "LAYING" 6 -0.937
"tBodyAcc-std()-X" 4 8 "WALKING" 1 -0.174
"tBodyAcc-std()-X" 4 8 "WALKING_UPSTAIRS" 2 -0.172
"tBodyAcc-std()-X" 4 8 "WALKING_DOWNSTAIRS" 3 0.0241
"tBodyAcc-std()-X" 4 8 "SITTING" 4 -0.979
"tBodyAcc-std()-X" 4 8 "STANDING" 5 -0.989
"tBodyAcc-std()-X" 4 8 "LAYING" 6 -0.943
"tBodyAcc-std()-X" 4 9 "WALKING" 1 -0.238
"tBodyAcc-std()-X" 4 9 "WALKING_UPSTAIRS" 2 -0.361
"tBodyAcc-std()-X" 4 9 "WALKING_DOWNSTAIRS" 3 0.213
"tBodyAcc-std()-X" 4 9 "SITTING" 4 -0.957
"tBodyAcc-std()-X" 4 9 "STANDING" 5 -0.976
"tBodyAcc-std()-X" 4 9 "LAYING" 6 -0.942
"tBodyAcc-std()-X" 4 10 "WALKING" 1 -0.179
"tBodyAcc-std()-X" 4 10 "WALKING_UPSTAIRS" 2 -0.162
"tBodyAcc-std()-X" 4 10 "WALKING_DOWNSTAIRS" 3 0.296
"tBodyAcc-std()-X" 4 10 "SITTING" 4 -0.983
"tBodyAcc-std()-X" 4 10 "STANDING" 5 -0.978
"tBodyAcc-std()-X" 4 10 "LAYING" 6 -0.968
"tBodyAcc-std()-X" 4 11 "WALKING" 1 -0.423
"tBodyAcc-std()-X" 4 11 "WALKING_UPSTAIRS" 2 -0.239
"tBodyAcc-std()-X" 4 11 "WALKING_DOWNSTAIRS" 3 0.142
"tBodyAcc-std()-X" 4 11 "SITTING" 4 -0.983
"tBodyAcc-std()-X" 4 11 "STANDING" 5 -0.995
"tBodyAcc-std()-X" 4 11 "LAYING" 6 -0.985
"tBodyAcc-std()-X" 4 12 "WALKING" 1 -0.129
"tBodyAcc-std()-X" 4 12 "WALKING_UPSTAIRS" 2 -0.29
"tBodyAcc-std()-X" 4 12 "WALKING_DOWNSTAIRS" 3 0.0424
"tBodyAcc-std()-X" 4 12 "SITTING" 4 -0.983
"tBodyAcc-std()-X" 4 12 "STANDING" 5 -0.981
"tBodyAcc-std()-X" 4 12 "LAYING" 6 -0.955
"tBodyAcc-std()-X" 4 13 "WALKING" 1 -0.347
"tBodyAcc-std()-X" 4 13 "WALKING_UPSTAIRS" 2 -0.296
"tBodyAcc-std()-X" 4 13 "WALKING_DOWNSTAIRS" 3 -0.0682
"tBodyAcc-std()-X" 4 13 "SITTING" 4 -0.99
"tBodyAcc-std()-X" 4 13 "STANDING" 5 -0.991
"tBodyAcc-std()-X" 4 13 "LAYING" 6 -0.969
"tBodyAcc-std()-X" 4 14 "WALKING" 1 -0.403
"tBodyAcc-std()-X" 4 14 "WALKING_UPSTAIRS" 2 -0.309
"tBodyAcc-std()-X" 4 14 "WALKING_DOWNSTAIRS" 3 0.0178
"tBodyAcc-std()-X" 4 14 "SITTING" 4 -0.976
"tBodyAcc-std()-X" 4 14 "STANDING" 5 -0.973
"tBodyAcc-std()-X" 4 14 "LAYING" 6 -0.918
"tBodyAcc-std()-X" 4 15 "WALKING" 1 -0.328
"tBodyAcc-std()-X" 4 15 "WALKING_UPSTAIRS" 2 -0.0261
"tBodyAcc-std()-X" 4 15 "WALKING_DOWNSTAIRS" 3 0.406
"tBodyAcc-std()-X" 4 15 "SITTING" 4 -0.987
"tBodyAcc-std()-X" 4 15 "STANDING" 5 -0.989
"tBodyAcc-std()-X" 4 15 "LAYING" 6 -0.972
"tBodyAcc-std()-X" 4 16 "WALKING" 1 -0.405
"tBodyAcc-std()-X" 4 16 "WALKING_UPSTAIRS" 2 -0.397
"tBodyAcc-std()-X" 4 16 "WALKING_DOWNSTAIRS" 3 0.207
"tBodyAcc-std()-X" 4 16 "SITTING" 4 -0.987
"tBodyAcc-std()-X" 4 16 "STANDING" 5 -0.989
"tBodyAcc-std()-X" 4 16 "LAYING" 6 -0.974
"tBodyAcc-std()-X" 4 17 "WALKING" 1 -0.32
"tBodyAcc-std()-X" 4 17 "WALKING_UPSTAIRS" 2 -0.063
"tBodyAcc-std()-X" 4 17 "WALKING_DOWNSTAIRS" 3 0.188
"tBodyAcc-std()-X" 4 17 "SITTING" 4 -0.994
"tBodyAcc-std()-X" 4 17 "STANDING" 5 -0.991
"tBodyAcc-std()-X" 4 17 "LAYING" 6 -0.973
"tBodyAcc-std()-X" 4 18 "WALKING" 1 -0.376
"tBodyAcc-std()-X" 4 18 "WALKING_UPSTAIRS" 2 -0.38
"tBodyAcc-std()-X" 4 18 "WALKING_DOWNSTAIRS" 3 -0.303
"tBodyAcc-std()-X" 4 18 "SITTING" 4 -0.994
"tBodyAcc-std()-X" 4 18 "STANDING" 5 -0.992
"tBodyAcc-std()-X" 4 18 "LAYING" 6 -0.985
"tBodyAcc-std()-X" 4 19 "WALKING" 1 -0.0489
"tBodyAcc-std()-X" 4 19 "WALKING_UPSTAIRS" 2 -0.129
"tBodyAcc-std()-X" 4 19 "WALKING_DOWNSTAIRS" 3 0.627
"tBodyAcc-std()-X" 4 19 "SITTING" 4 -0.976
"tBodyAcc-std()-X" 4 19 "STANDING" 5 -0.99
"tBodyAcc-std()-X" 4 19 "LAYING" 6 -0.965
"tBodyAcc-std()-X" 4 20 "WALKING" 1 -0.208
"tBodyAcc-std()-X" 4 20 "WALKING_UPSTAIRS" 2 -0.116
"tBodyAcc-std()-X" 4 20 "WALKING_DOWNSTAIRS" 3 0.0745
"tBodyAcc-std()-X" 4 20 "SITTING" 4 -0.983
"tBodyAcc-std()-X" 4 20 "STANDING" 5 -0.967
"tBodyAcc-std()-X" 4 20 "LAYING" 6 -0.962
"tBodyAcc-std()-X" 4 21 "WALKING" 1 -0.298
"tBodyAcc-std()-X" 4 21 "WALKING_UPSTAIRS" 2 -0.241
"tBodyAcc-std()-X" 4 21 "WALKING_DOWNSTAIRS" 3 0.224
"tBodyAcc-std()-X" 4 21 "SITTING" 4 -0.992
"tBodyAcc-std()-X" 4 21 "STANDING" 5 -0.981
"tBodyAcc-std()-X" 4 21 "LAYING" 6 -0.955
"tBodyAcc-std()-X" 4 22 "WALKING" 1 -0.00866
"tBodyAcc-std()-X" 4 22 "WALKING_UPSTAIRS" 2 0.0836
"tBodyAcc-std()-X" 4 22 "WALKING_DOWNSTAIRS" 3 0.349
"tBodyAcc-std()-X" 4 22 "SITTING" 4 -0.978
"tBodyAcc-std()-X" 4 22 "STANDING" 5 -0.985
"tBodyAcc-std()-X" 4 22 "LAYING" 6 -0.948
"tBodyAcc-std()-X" 4 23 "WALKING" 1 -0.314
"tBodyAcc-std()-X" 4 23 "WALKING_UPSTAIRS" 2 -0.244
"tBodyAcc-std()-X" 4 23 "WALKING_DOWNSTAIRS" 3 0.0441
"tBodyAcc-std()-X" 4 23 "SITTING" 4 -0.988
"tBodyAcc-std()-X" 4 23 "STANDING" 5 -0.985
"tBodyAcc-std()-X" 4 23 "LAYING" 6 -0.957
"tBodyAcc-std()-X" 4 24 "WALKING" 1 -0.471
"tBodyAcc-std()-X" 4 24 "WALKING_UPSTAIRS" 2 -0.344
"tBodyAcc-std()-X" 4 24 "WALKING_DOWNSTAIRS" 3 -0.0827
"tBodyAcc-std()-X" 4 24 "SITTING" 4 -0.991
"tBodyAcc-std()-X" 4 24 "STANDING" 5 -0.987
"tBodyAcc-std()-X" 4 24 "LAYING" 6 -0.968
"tBodyAcc-std()-X" 4 25 "WALKING" 1 -0.596
"tBodyAcc-std()-X" 4 25 "WALKING_UPSTAIRS" 2 -0.46
"tBodyAcc-std()-X" 4 25 "WALKING_DOWNSTAIRS" 3 -0.254
"tBodyAcc-std()-X" 4 25 "SITTING" 4 -0.992
"tBodyAcc-std()-X" 4 25 "STANDING" 5 -0.992
"tBodyAcc-std()-X" 4 25 "LAYING" 6 -0.909
"tBodyAcc-std()-X" 4 26 "WALKING" 1 -0.34
"tBodyAcc-std()-X" 4 26 "WALKING_UPSTAIRS" 2 -0.169
"tBodyAcc-std()-X" 4 26 "WALKING_DOWNSTAIRS" 3 0.174
"tBodyAcc-std()-X" 4 26 "SITTING" 4 -0.98
"tBodyAcc-std()-X" 4 26 "STANDING" 5 -0.993
"tBodyAcc-std()-X" 4 26 "LAYING" 6 -0.969
"tBodyAcc-std()-X" 4 27 "WALKING" 1 -0.348
"tBodyAcc-std()-X" 4 27 "WALKING_UPSTAIRS" 2 -0.295
"tBodyAcc-std()-X" 4 27 "WALKING_DOWNSTAIRS" 3 0.167
"tBodyAcc-std()-X" 4 27 "SITTING" 4 -0.989
"tBodyAcc-std()-X" 4 27 "STANDING" 5 -0.992
"tBodyAcc-std()-X" 4 27 "LAYING" 6 -0.978
"tBodyAcc-std()-X" 4 28 "WALKING" 1 -0.293
"tBodyAcc-std()-X" 4 28 "WALKING_UPSTAIRS" 2 -0.242
"tBodyAcc-std()-X" 4 28 "WALKING_DOWNSTAIRS" 3 0.126
"tBodyAcc-std()-X" 4 28 "SITTING" 4 -0.983
"tBodyAcc-std()-X" 4 28 "STANDING" 5 -0.978
"tBodyAcc-std()-X" 4 28 "LAYING" 6 -0.969
"tBodyAcc-std()-X" 4 29 "WALKING" 1 -0.174
"tBodyAcc-std()-X" 4 29 "WALKING_UPSTAIRS" 2 -0.0868
"tBodyAcc-std()-X" 4 29 "WALKING_DOWNSTAIRS" 3 0.167
"tBodyAcc-std()-X" 4 29 "SITTING" 4 -0.991
"tBodyAcc-std()-X" 4 29 "STANDING" 5 -0.996
"tBodyAcc-std()-X" 4 29 "LAYING" 6 -0.984
"tBodyAcc-std()-X" 4 30 "WALKING" 1 -0.346
"tBodyAcc-std()-X" 4 30 "WALKING_UPSTAIRS" 2 -0.351
"tBodyAcc-std()-X" 4 30 "WALKING_DOWNSTAIRS" 3 -0.0578
"tBodyAcc-std()-X" 4 30 "SITTING" 4 -0.984
"tBodyAcc-std()-X" 4 30 "STANDING" 5 -0.978
"tBodyAcc-std()-X" 4 30 "LAYING" 6 -0.976
"tBodyAcc-std()-Y" 5 1 "WALKING" 1 0.114
"tBodyAcc-std()-Y" 5 1 "WALKING_UPSTAIRS" 2 -0.00232
"tBodyAcc-std()-Y" 5 1 "WALKING_DOWNSTAIRS" 3 -0.0319
"tBodyAcc-std()-Y" 5 1 "SITTING" 4 -0.923
"tBodyAcc-std()-Y" 5 1 "STANDING" 5 -0.973
"tBodyAcc-std()-Y" 5 1 "LAYING" 6 -0.837
"tBodyAcc-std()-Y" 5 2 "WALKING" 1 -0.0781
"tBodyAcc-std()-Y" 5 2 "WALKING_UPSTAIRS" 2 0.108
"tBodyAcc-std()-Y" 5 2 "WALKING_DOWNSTAIRS" 3 0.263
"tBodyAcc-std()-Y" 5 2 "SITTING" 4 -0.951
"tBodyAcc-std()-Y" 5 2 "STANDING" 5 -0.957
"tBodyAcc-std()-Y" 5 2 "LAYING" 6 -0.98
"tBodyAcc-std()-Y" 5 3 "WALKING" 1 -0.0699
"tBodyAcc-std()-Y" 5 3 "WALKING_UPSTAIRS" 2 0.0116
"tBodyAcc-std()-Y" 5 3 "WALKING_DOWNSTAIRS" 3 -0.0332
"tBodyAcc-std()-Y" 5 3 "SITTING" 4 -0.857
"tBodyAcc-std()-Y" 5 3 "STANDING" 5 -0.893
"tBodyAcc-std()-Y" 5 3 "LAYING" 6 -0.962
"tBodyAcc-std()-Y" 5 4 "WALKING" 1 -0.0788
"tBodyAcc-std()-Y" 5 4 "WALKING_UPSTAIRS" 2 -0.0667
